Código da espécie,Nome cientifico,Código Nome Popular,Nome popular
32829,Alsodeia guianensis,42851,Inhambuquiçaua
33459,Alsophila aspera,47556,Samambaiaçu-do-brejo
33460,Alsophila compta,52085,Xaxim
33460,Alsophila compta,44471,Xaxim-penteado
34645,Alsophila kleinii,51873,Xaxim
34697,Alsophila miquelii,49811,Xaxim
33461,Alsophila nitida,38665,Feto-arborescente
33461,Alsophila nitida,53790,Xaxim
34698,Amaioua guianensis,47225,Canela-de-são-paulo
34698,Amaioua guianensis,45350,Canela-de-veado
34698,Amaioua guianensis,46675,Carvoeiro
34698,Amaioua guianensis,42539,Coração-de-bugre
34698,Amaioua guianensis,36452,Marmelada
34698,Amaioua guianensis,49812,Marmelada-brava
34698,Amaioua guianensis,52086,Pimentão
34698,Amaioua guianensis,42219,Pimentão-bravo
34698,Amaioua guianensis,47152,Puruizinho
34698,Amaioua guianensis,47557,Vachila
2024669,Amaioua longipedicellata,89357,Folha-grande
33462,Amaioua monteroi,52087,Puruí-grande-da-mata
34699,Amaioua spp.,51576,Cocão
34699,Amaioua spp.,43043,Cumaru-amarelo
34699,Amaioua spp.,38666,Marmelada
34699,Amaioua spp.,46995,Taquipé
36434,Amanoa glaucophylla,38412,Mamoninha
35860,Amanoa guianensis,38667,Amanoa
35861,Ambelania acida,40913,Molongó
35861,Ambelania acida,37798,Pepino-do-mato
34086,Ambelania cuneata,45351,Molongó
32218,Ambelania grandiflora,36453,Culhão-de-bode
34700,Ambelania marckgrafiana,89138,Pepino-do-mato
35276,Ambelania spp.,52088,Pepino-da-mata
18559,Amblostoma tridactylum,16390,Orchid
18559,Amblostoma tridactylum,16391,Orquídea
35277,Amburana acreana,47353,Amburana
35277,Amburana acreana,51563,Amburana-de-cheiro
35277,Amburana acreana,37799,Cerejeira
35277,Amburana acreana,52089,Cerejeira-amarela
35277,Amburana acreana,43044,Cerejeira-esverdeada
35277,Amburana acreana,40914,Cerejeira-rajada
35277,Amburana acreana,44841,Cerejeira-rajada-e-preta
35277,Amburana acreana,36454,Cumaré
35277,Amburana acreana,43045,Cumaru-de-cheiro
35277,Amburana acreana,36455,Louro-ingá
33463,Amburana cearensis,42852,Amburana
33463,Amburana cearensis,43046,Amburana-brava
33463,Amburana cearensis,44472,Amburana-cheirosa
33463,Amburana cearensis,36456,Amburana-de-cheiro
33463,Amburana cearensis,44932,Amburana-lisa
33463,Amburana cearensis,52090,Amburana-macho
33463,Amburana cearensis,49813,Amburana-vermelha
33463,Amburana cearensis,43047,Angelim
33463,Amburana cearensis,49599,Baru
33463,Amburana cearensis,38668,Cabocla
33463,Amburana cearensis,52091,Cambaru
33463,Amburana cearensis,44473,Cerejeira
33463,Amburana cearensis,36457,Cerejeira-rajada
33463,Amburana cearensis,47558,Cumaré
33463,Amburana cearensis,36458,Cumaru
33463,Amburana cearensis,51879,Cumaru-das-caatingas
33463,Amburana cearensis,36459,Cumaru-de-cheiro
33463,Amburana cearensis,49486,Cumaru-do-ceará
33463,Amburana cearensis,49814,Cumbaru
33463,Amburana cearensis,47559,Cumbaru-das-caatingas
33463,Amburana cearensis,89377,Imburana
33463,Amburana cearensis,44474,Louro-ingá
1991614,Ampelocera edentula,85489,Trapiarana
1320876,Ampelocera ruizii,85130,Cinzeiro
36402,Ampelocera spp.,42605,Mentira
32219,Amphiodon effusus,52092,Cumaru-de-rato
18583,Anacamptis brachystachys,16409,Orchid
18583,Anacamptis brachystachys,16408,Orquídea
18584,Anacamptis pyramidalis,16411,Orchid
18584,Anacamptis pyramidalis,16410,Orquídea
34087,Anacardium amilcorianum,36460,Cajuí
35862,Anacardium corymbosum,49815,Caju-do-campo
34088,Anacardium curatellaefolium,47142,Caju
34088,Anacardium curatellaefolium,43048,Caju-do-campo
34088,Anacardium curatellaefolium,40052,Cajuí
32220,Anacardium excelsum,47560,Caju
32220,Anacardium excelsum,43049,Cajuaçu
32220,Anacardium excelsum,38476,Caju-da-mata
35278,Anacardium giganteum,52093,Caju
35278,Anacardium giganteum,85477,Caju-açu
35278,Anacardium giganteum,49816,Cajuaçu
35278,Anacardium giganteum,40872,Caju-bravo
35278,Anacardium giganteum,47561,Caju-da-mata
35278,Anacardium giganteum,49468,Caju-do-mato
35278,Anacardium giganteum,36461,Cajueiro
35278,Anacardium giganteum,47222,Cajueiro-da-mata
35278,Anacardium giganteum,36462,Cajueiro-do-mato
35278,Anacardium giganteum,43050,Cajuí
35278,Anacardium giganteum,49441,Cajuí-da-mata
2007966,Anacardium humile,88725,Caju-do-cerrado
2007966,Anacardium humile,88724,Cajuí
33323,Anacardium kulmannianum,42159,Caju
35863,Anacardium microcarpum,47562,Cajuaçu
35863,Anacardium microcarpum,38477,Caju-do-campo
35863,Anacardium microcarpum,43051,Cajuí
33909,Anacardium microsepalum,40850,Cajuaçu
33909,Anacardium microsepalum,46599,Cajuí
34089,Anacardium negrense,40915,Caju
34089,Anacardium negrense,52094,Cajutim
31599,Anacardium occidentale,49817,Acajaíba
31599,Anacardium occidentale,49818,Acaju
31599,Anacardium occidentale,51136,Acajuíba
31599,Anacardium occidentale,44963,Caju
31599,Anacardium occidentale,44475,Caju-banana
31599,Anacardium occidentale,47563,Caju-da-praia
31599,Anacardium occidentale,47221,Caju-de-casa
31599,Anacardium occidentale,47564,Caju-do-campo
31599,Anacardium occidentale,40916,Cajueiro
31599,Anacardium occidentale,51208,Cajueiro-do-cerrado
31599,Anacardium occidentale,38669,Cajuí
31599,Anacardium occidentale,47565,Caju-manso
31599,Anacardium occidentale,36463,Caju-manteiga
31599,Anacardium occidentale,36464,Oacaju
32862,Anacardium parvifolium,89456,Caju
32862,Anacardium parvifolium,52095,Cajuaçu
32862,Anacardium parvifolium,42220,Caju-da-mata
32862,Anacardium parvifolium,40702,Cajuí
31600,Anacardium rondonianum,40917,Caju-azedo
31600,Anacardium rondonianum,52096,Caju-cica
35279,Anacardium spp.,38670,Caju-de-janeiro
32863,Anacardium spruceanum,53994,Caju
32863,Anacardium spruceanum,47566,Cajuaçu
32863,Anacardium spruceanum,43052,Caju-da-mata
32863,Anacardium spruceanum,46676,Cajuí
32863,Anacardium spruceanum,52097,Cajuí-da-mata
34090,Anacardium tenuifolium,49819,Cajueiro
34090,Anacardium tenuifolium,36465,Cajuí
34091,Anadenanthera colubrina,47354,Angico
34091,Anadenanthera colubrina,45352,Angico-branco
34091,Anadenanthera colubrina,52098,Angico-branco-liso
34091,Anadenanthera colubrina,44476,Angico-bravo
34091,Anadenanthera colubrina,47567,Angico-cambuí
34091,Anadenanthera colubrina,47211,Angico-coco
34091,Anadenanthera colubrina,43053,Angico-de-curtume
34091,Anadenanthera colubrina,43054,Angico-do-brejo
34091,Anadenanthera colubrina,38671,Angico-do-campo
34091,Anadenanthera colubrina,53905,Angico-escuro
34091,Anadenanthera colubrina,36466,Angico-fava
34091,Anadenanthera colubrina,47355,Angico-liso
34091,Anadenanthera colubrina,44477,Angico-preto
34091,Anadenanthera colubrina,36467,Angico-preto-rajado
34091,Anadenanthera colubrina,36468,Angico-rajado
34091,Anadenanthera colubrina,40918,Angico-vermelho
34091,Anadenanthera colubrina,49820,Aperta-ruão
34091,Anadenanthera colubrina,40919,Arapiraca
34091,Anadenanthera colubrina,40920,Cabuí-ferro
34091,Anadenanthera colubrina,38342,Cambuí
34091,Anadenanthera colubrina,38672,Cambuí-angico
34091,Anadenanthera colubrina,53470,Cambuí-branco
34091,Anadenanthera colubrina,47356,Cambuí-ferro
34091,Anadenanthera colubrina,40921,Cambuí-vermelho
34091,Anadenanthera colubrina,38673,Cauvi
34091,Anadenanthera colubrina,49821,Curupaí
34091,Anadenanthera colubrina,45353,Curupaíba
34091,Anadenanthera colubrina,49822,Curupariba
34091,Anadenanthera colubrina,52099,Guarapiraca
34091,Anadenanthera colubrina,47568,Jacaré
34091,Anadenanthera colubrina,42853,Jurema-preta
34091,Anadenanthera colubrina,40053,Monjoleiro
36469,Anadenanthera colubrina var. cebil,54460,Angico-amarelo
36469,Anadenanthera colubrina var. cebil,54495,Angico-castanho
36469,Anadenanthera colubrina var. cebil,54480,Angico-cedro
36469,Anadenanthera colubrina var. cebil,54503,Angico-de-caroço
36469,Anadenanthera colubrina var. cebil,54523,Angico-de-casca
36469,Anadenanthera colubrina var. cebil,54531,Angico-do-banhado
36469,Anadenanthera colubrina var. cebil,54459,Angico-do-mato
36469,Anadenanthera colubrina var. cebil,54461,Angico-dos-montes
36469,Anadenanthera colubrina var. cebil,54433,Angico-jacaré
36469,Anadenanthera colubrina var. cebil,54593,Angico-mama-de-porco
36469,Anadenanthera colubrina var. cebil,54571,Angico-manso
36469,Anadenanthera colubrina var. cebil,54530,Angico-rosa
36469,Anadenanthera colubrina var. cebil,54551,Angico-verdadeiro
36469,Anadenanthera colubrina var. cebil,54434,Brincos-de-sagui
36469,Anadenanthera colubrina var. cebil,54435,Guarucaia
36469,Anadenanthera colubrina var. cebil,54504,Paricá
36460,Anadenanthera colubrina var. colubrina,54567,Angico-do-cerrado
34092,Anadenanthera falcata,36469,Angico
34092,Anadenanthera falcata,53471,Angico-cascudo
34092,Anadenanthera falcata,45354,Angico-do-campo
34092,Anadenanthera falcata,52100,Angico-do-cerrado
34092,Anadenanthera falcata,38674,Angico-preto
34092,Anadenanthera falcata,38675,Angico-pururuca
34092,Anadenanthera falcata,52015,Angico-vermelho
34092,Anadenanthera falcata,45355,Arapiraca
34092,Anadenanthera falcata,40703,Barbatimão
34092,Anadenanthera falcata,49823,Cambuí-ferro
34092,Anadenanthera falcata,49487,Curupaí
34092,Anadenanthera falcata,49824,Monjoleiro
34092,Anadenanthera falcata,52101,Pau-de-boaz
32632,Anadenanthera macrocarpa,88985,Angico
32163,Anadenanthera obliqua,38329,Angico
32221,Anadenanthera paniculata,47569,Angico
35280,Anadenanthera peregrina,38676,Angico
35280,Anadenanthera peregrina,36470,Angico-branco
35280,Anadenanthera peregrina,44478,Angico-do-cerrado
35280,Anadenanthera peregrina,45356,Angico-do-cortume
35280,Anadenanthera peregrina,51880,Angico-do-morro
35280,Anadenanthera peregrina,43055,Angico-niopó
35280,Anadenanthera peregrina,36471,Angico-pardo
35280,Anadenanthera peregrina,36472,Angico-vermelho
35280,Anadenanthera peregrina,38677,Cambuí-angico
35280,Anadenanthera peregrina,36473,Caubi
35280,Anadenanthera peregrina,40922,Curupaíba
35280,Anadenanthera peregrina,48906,Curupari
35280,Anadenanthera peregrina,53944,Jacaré
35280,Anadenanthera peregrina,40923,Niopó
35280,Anadenanthera peregrina,43056,Paricá
35280,Anadenanthera peregrina,43057,Paricá-da-terra-firme
35280,Anadenanthera peregrina,49825,Paricá-de-curtume
2014417,Anadenanthera peregrina subsp. falcata,89547,Angico
35243,Anadenanthera pterosperma,49600,Angico
1074776,Ananas comosus,73984,Piña
32864,Anaxagorea phaeocarpa,36474,Embireira
33464,Andira anthelmia,49826,Andiraíba
33464,Andira anthelmia,47489,Andira-ibiá
33464,Andira anthelmia,43058,Angelim
33464,Andira anthelmia,43059,Angelim-amargoso
33464,Andira anthelmia,88608,Angelim-da-baixada
33464,Andira anthelmia,45357,Angelim-de-folha-grande
33464,Andira anthelmia,38678,Angelim-de-folha-larga
33464,Andira anthelmia,54100,Angelim-de-morcego
33464,Andira anthelmia,36475,Angelim-do-campo
33464,Andira anthelmia,49827,Angelim-macho
33464,Andira anthelmia,42221,Angelim-pedra
33464,Andira anthelmia,43060,Angelim-preto
33464,Andira anthelmia,36476,Aracuí
33464,Andira anthelmia,51740,Aracuri
33464,Andira anthelmia,38679,Arielina
33464,Andira anthelmia,38478,Baracuí
33464,Andira anthelmia,45358,Baracuí-pedra
33464,Andira anthelmia,36477,Bracuí
33464,Andira anthelmia,49828,Gracuí
33464,Andira anthelmia,53472,Guaracuí
33464,Andira anthelmia,38680,Guiti
33464,Andira anthelmia,52102,Guiti-amarelo
33464,Andira anthelmia,47357,Jacarandá-morcego
33464,Andira anthelmia,49829,Lombrigueira
33464,Andira anthelmia,45101,Pau-angelim
33464,Andira anthelmia,49830,Pau-de-morcego
33464,Andira anthelmia,49831,Pau-lombriga
33464,Andira anthelmia,44479,Pau-ripa
33464,Andira anthelmia,36478,Sucupira
1040401,Andira cordata,89475,Angelim-pérola
32865,Andira coriacea,38681,Acapurana
32865,Andira coriacea,43061,Almendro-de-rio
32865,Andira coriacea,43062,Andira
32865,Andira coriacea,42734,Andirá
32865,Andira coriacea,38682,Andirá-uxi
32865,Andira coriacea,43063,Angelim-vermelho
32063,Andira cuiabensis,88739,Angelim-do-cerrado
32063,Andira cuiabensis,88740,Fruta-de-morcego
2010077,Andira cujabensis,89584,Andira-cujabensis
2010077,Andira cujabensis,88737,Angelim-do-cerrado
2010077,Andira cujabensis,88738,Fruta-de-morcego
33465,Andira fraxinifolia,51881,Andirá-araroba
33465,Andira fraxinifolia,51209,Angelim
33465,Andira fraxinifolia,45359,Angelim-amargoso
33465,Andira fraxinifolia,47570,Angelim-araroba
33465,Andira fraxinifolia,43064,Angelim-coco
33465,Andira fraxinifolia,43065,Angelim-doce
33465,Andira fraxinifolia,36479,Angelim-do-mato
33465,Andira fraxinifolia,48907,Angelim-pedra
33465,Andira fraxinifolia,43066,Angico-cambi
33465,Andira fraxinifolia,36480,Angico-rosa
33465,Andira fraxinifolia,36481,Angico-vermelho
33465,Andira fraxinifolia,36482,Araroba-do-mato
33465,Andira fraxinifolia,52103,Guarucaia
33465,Andira fraxinifolia,53473,Jorgelim
33465,Andira fraxinifolia,38683,Mata-barata
33465,Andira fraxinifolia,45360,Pau-angelim
33465,Andira fraxinifolia,36483,Pau-de-mamona-do-mato
33465,Andira fraxinifolia,40704,Pau-de-morcego
33465,Andira fraxinifolia,43067,Pau-mamona-do-mato
33465,Andira fraxinifolia,46677,Pinhão-do-mato
34701,Andira frondosa,40582,Angelim-coco
34701,Andira frondosa,36484,Angelim-roxo
1039760,Andira humilis,89548,Angelim
1039760,Andira humilis,89549,Angelim-rasteiro
1039760,Andira humilis,89550,Mata-barata
1039760,Andira humilis,89551,Morcegueira
33466,Andira inermis,36485,Acapurana
33466,Andira inermis,52104,Almendro-de-rio
33466,Andira inermis,49832,Andira
33466,Andira inermis,49388,Andirá
33466,Andira inermis,51882,Andirá-uxi
33466,Andira inermis,45361,Angelim
33466,Andira inermis,52105,Angelim-branco
33466,Andira inermis,48908,Angelim-da-várzea
33466,Andira inermis,49833,Angelim-doce
33466,Andira inermis,47571,Angelim-liso
33466,Andira inermis,42854,Angelim-uxi
33466,Andira inermis,52106,Angelim-vermelho
33466,Andira inermis,47213,Aracuí
33466,Andira inermis,49834,Avineira
33466,Andira inermis,45362,Axuarana
33466,Andira inermis,51883,Cumarurana
33466,Andira inermis,49835,Lombrigueira
33466,Andira inermis,36486,Morcego
33466,Andira inermis,36487,Morcegueira
33466,Andira inermis,49836,Pau-palmeira
33466,Andira inermis,54101,Sapupira-da-várzea
33466,Andira inermis,38685,Sucupira-da-várzea
33466,Andira inermis,36488,Umaré
33466,Andira inermis,52016,Uxi
33466,Andira inermis,38684,Uxirana
34702,Andira laurifolia,45363,Angelim-do-campo
31601,Andira legalis,40924,Angelim
31601,Andira legalis,49837,Angelim-coco
31601,Andira legalis,42855,Angelim-doce
31601,Andira legalis,38686,Angelim-gigante
31601,Andira legalis,43068,Angelim-pedra
31601,Andira legalis,49392,Urarema
34093,Andira micrantha,40054,Andira
34093,Andira micrantha,40925,Andirá
34093,Andira micrantha,45364,Andirá-uxi
34093,Andira micrantha,40926,Angelim
35864,Andira nitida,49838,Angelim
35864,Andira nitida,45365,Angelim-de-morcego
35864,Andira nitida,40705,Jorgelim
35864,Andira nitida,42832,Rajadeira
35730,Andira ormosioides,88609,Angelim-pedra
35730,Andira ormosioides,51210,Angelim-preto
35281,Andira paniculata,45366,Angelim
35281,Andira paniculata,52107,Mata-barata
35865,Andira parviflora,40927,Acapurana
35865,Andira parviflora,45367,Almendro-de-rio
35865,Andira parviflora,43069,Andira
35865,Andira parviflora,51694,Andirá
35865,Andira parviflora,40055,Andirá-uxi
35865,Andira parviflora,49839,Angelim
35865,Andira parviflora,85535,Angelim-coco
35865,Andira parviflora,36489,Angelim-saia
35865,Andira parviflora,40928,Angelim-vermelho
35865,Andira parviflora,43070,Sucupira-chorona
35865,Andira parviflora,45368,Sucupira-de-morcego
35865,Andira parviflora,36490,Sucupira-vermelha
36341,Andira parvifolia,37800,Angelim
33467,Andira pisonis,38328,Angelim-penima
33467,Andira pisonis,43071,Angelim-pinima
33467,Andira pisonis,40929,Angelim-pintado
31602,Andira retusa,45369,Acapurana
31602,Andira retusa,47358,Almendro-de-rio
31602,Andira retusa,49840,Andira
31602,Andira retusa,45014,Andirá
31602,Andira retusa,45370,Andirá-uxi
31602,Andira retusa,49841,Andiroba-jareua
31602,Andira retusa,36491,Angelim
31602,Andira retusa,51211,Angelim-da-várzea
31602,Andira retusa,36492,Angelim-doce
31602,Andira retusa,85189,Angelim-fava
31602,Andira retusa,49842,Angelim-vermelho
31602,Andira retusa,40706,Aracuí
31602,Andira retusa,43072,Avineira
31602,Andira retusa,49843,Cumarurana
31602,Andira retusa,47572,Fava
31602,Andira retusa,51777,Fava-amargosa
31602,Andira retusa,52109,Faveira
31602,Andira retusa,49601,Lombrigueira
31602,Andira retusa,46678,Lombrigueiro
31602,Andira retusa,36493,Mangabarana
31602,Andira retusa,47573,Morcegueira
31602,Andira retusa,49844,Sapupira-da-várzea
31602,Andira retusa,45371,Uxi-de-morcego
31602,Andira retusa,47343,Uxi-morcego
31602,Andira retusa,52108,Uxirana
32222,Andira spp.,45372,Angelim-tinto
35866,Andira stipulacea,38687,Angelim-coco
35866,Andira stipulacea,45373,Angelim-doce
35866,Andira stipulacea,45106,Pau-pintado
35866,Andira stipulacea,40930,Urarema
34703,Andira surinamensis,51884,Acapurana
34703,Andira surinamensis,51710,Almendro-de-rio
34703,Andira surinamensis,45374,Andira
34703,Andira surinamensis,47574,Andirá
34703,Andira surinamensis,42222,Andirá-uxi
34703,Andira surinamensis,45375,Angelim-vermelho
34094,Andira vermifuga,45015,Angelim
34094,Andira vermifuga,49845,Angelim-amargoso
34094,Andira vermifuga,40707,Angelim-do-campo
34094,Andira vermifuga,36494,Mata-barata
32223,Andradea floribunda,38688,Batão
32223,Andradea floribunda,45376,Canansaia
32223,Andradea floribunda,47575,Casca-doce
32223,Andradea floribunda,40056,Ganansaia
32223,Andradea floribunda,36495,Seriba
32223,Andradea floribunda,49846,Tapaciriba-amarela
31603,Anemopaegma arvensis,47576,Catuaba
35282,Anemopaegma mirandum,52110,Batinga
35282,Anemopaegma mirandum,40708,Batinga-branca
35282,Anemopaegma mirandum,49847,Catuaba
35282,Anemopaegma mirandum,42977,Ingá-xixi
35282,Anemopaegma mirandum,36496,Louro-pisco
34095,Anemopaegma spp.,47577,Bom-nome-branco
34095,Anemopaegma spp.,51577,Catuaba
34095,Anemopaegma spp.,38063,Catuaba-branca
18587,Angraecum calceolus,16416,Orchid
18587,Angraecum calceolus,16417,Orquídea
18588,Angraecum distichum,16418,Orchid
18588,Angraecum distichum,16419,Orquídea
18589,Angraecum eburneum,16420,Orchid
18589,Angraecum eburneum,16421,Orquídea
18590,Angraecum eichlerianum,16422,Orchid
18590,Angraecum eichlerianum,16423,Orquídea
18591,Angraecum leonis,16424,Orchid
18591,Angraecum leonis,16425,Orquídea
18592,Angraecum sesquipedale,16426,Orchid
18592,Angraecum sesquipedale,16427,Orquídea
30047,Anguloa clowesii,35620,Orchid
30047,Anguloa clowesii,35621,Orquídea
30048,Anguloa uniflora,35622,Orchid
30048,Anguloa uniflora,35623,Orquídea
30049,Anguloa virginalis,35624,Orchid
30049,Anguloa virginalis,35625,Orquídea
35203,Aniba burchellii,49257,Abacaterana
35203,Aniba burchellii,49602,Louro-rosa
32866,Aniba canelilla,36497,Amapaiama
32866,Aniba canelilla,43073,Amapaima
32866,Aniba canelilla,45377,Canela
32866,Aniba canelilla,40057,Canela-do-maranhão
32866,Aniba canelilla,88955,Canelão
32866,Aniba canelilla,85190,Canela-preciosa
32866,Aniba canelilla,49848,Casca-do-maranhão
32866,Aniba canelilla,40600,Casca-preciosa
32866,Aniba canelilla,49849,Folha-preciosa
32866,Aniba canelilla,53726,Louro-precioso
32866,Aniba canelilla,47578,Pau-precioso
32866,Aniba canelilla,38689,Pereiorá
32866,Aniba canelilla,42223,Periorá
32866,Aniba canelilla,45116,Preciosa
34704,Aniba firmula,45149,Canela-abacate
34704,Aniba firmula,43005,Canela-amarela
34704,Aniba firmula,38690,Canela-de-cheiro
34704,Aniba firmula,49850,Canela-de-folha-cheirosa
34704,Aniba firmula,53474,Canela-rosa
34704,Aniba firmula,43074,Canela-sassafrás
33468,Aniba guianensis,38691,Cedro-amarelo
35188,Aniba heringerii,53727,Canela
35867,Aniba parviflora,53806,Louro-precioso
35867,Aniba parviflora,49851,Louro-puxuri
35867,Aniba parviflora,52111,Louro-rosa
35867,Aniba parviflora,53475,Macacaporanga
35867,Aniba parviflora,45091,Nhamuí
35867,Aniba parviflora,42856,Pau-rosa
33469,Aniba permollis,47579,Aijuba
33469,Aniba permollis,49412,Aiúba
33469,Aniba permollis,45378,Aniúba
33469,Aniba permollis,44480,Auiúva
